task,route,estimator,score_type,balance,fraction,metric,seed,comparison,left_mean,high_mean,gap,left_mask_n,high_mask_n,direction
sst2,direct,double,positive,layer_balanced,0.0,accuracy,2027,low_minus_high,0.8165137614678899,0.8165137614678899,0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.0,accuracy,2027,random_minus_high,0.8165137614678899,0.8165137614678899,0.0,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.0,ece,1234,low_minus_high,0.11188451638995184,0.11188451638995184,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.0,ece,1234,random_minus_high,0.11188451638995185,0.11188451638995184,-1.3877787807814457e-17,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.0,ece,1337,low_minus_high,0.1212729958458999,0.1212729958458999,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.0,ece,1337,random_minus_high,0.12127299584589987,0.1212729958458999,2.7755575615628914e-17,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.0,ece,2027,low_minus_high,0.10554803269136448,0.10554803269136448,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.0,ece,2027,random_minus_high,0.10554803269136448,0.10554803269136448,-0.0,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.0,nll,1234,low_minus_high,0.5458835959434509,0.5458835959434509,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.0,nll,1234,random_minus_high,0.5458835959434509,0.5458835959434509,-0.0,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.0,nll,1337,low_minus_high,0.5593566448863493,0.5593566448863493,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.0,nll,1337,random_minus_high,0.5593566448863494,0.5593566448863493,-1.1102230246251565e-16,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.0,nll,2027,low_minus_high,0.5261339113936512,0.5261339113936512,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.0,nll,2027,random_minus_high,0.5261339113936513,0.5261339113936512,-1.1102230246251565e-16,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.001,accuracy,1234,low_minus_high,0.8176605504587156,0.4908256880733945,0.32683486238532106,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.001,accuracy,1234,random_minus_high,0.8202408256880733,0.4908256880733945,0.32941513761467883,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.001,accuracy,1337,low_minus_high,0.8027522935779816,0.4908256880733945,0.3119266055045871,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.001,accuracy,1337,random_minus_high,0.8076834862385323,0.4908256880733945,0.31685779816513776,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.001,accuracy,2027,low_minus_high,0.8188073394495413,0.4908256880733945,0.3279816513761468,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.001,accuracy,2027,random_minus_high,0.8173165137614677,0.4908256880733945,0.32649082568807325,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.001,ece,1234,low_minus_high,0.11665481533483169,0.009174317121505737,-0.10748049821332595,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.001,ece,1234,random_minus_high,0.11203546753443017,0.009174317121505737,-0.10286115041292443,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.001,ece,1337,low_minus_high,0.13085660688621448,0.009174317121505737,-0.12168228976470874,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.001,ece,1337,random_minus_high,0.12084225808322697,0.009174317121505737,-0.11166794096172124,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.001,ece,2027,low_minus_high,0.1051394788670863,0.009174317121505737,-0.09596516174558056,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.001,ece,2027,random_minus_high,0.10676120248552005,0.009174317121505737,-0.09758688536401432,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.001,nll,1234,low_minus_high,0.5515307256388008,0.6931471824645996,0.14161645682579882,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.001,nll,1234,random_minus_high,0.5452771927033542,0.6931471824645996,0.14786998976124544,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.001,nll,1337,low_minus_high,0.5629205104954745,0.6931471824645996,0.13022667196912507,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.001,nll,1337,random_minus_high,0.5587948092626868,0.6931471824645996,0.13435237320191284,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.001,nll,2027,low_minus_high,0.5131826279086804,0.6931471824645996,0.1799645545559192,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.001,nll,2027,random_minus_high,0.5260980826042114,0.6931471824645996,0.16704909986038818,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.005,accuracy,1234,low_minus_high,0.8165137614678899,0.4908256880733945,0.3256880733944954,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.005,accuracy,1234,random_minus_high,0.8202408256880733,0.4908256880733945,0.32941513761467883,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.005,accuracy,1337,low_minus_high,0.801605504587156,0.4908256880733945,0.31077981651376146,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.005,accuracy,1337,random_minus_high,0.8075114678899084,0.4908256880733945,0.31668577981651386,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.005,accuracy,2027,low_minus_high,0.8176605504587156,0.4908256880733945,0.32683486238532106,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.005,accuracy,2027,random_minus_high,0.8192660550458715,0.4908256880733945,0.32844036697247697,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.005,ece,1234,low_minus_high,0.11924716054937978,0.009174317121505737,-0.11007284342787405,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.005,ece,1234,random_minus_high,0.11304623230374464,0.009174317121505737,-0.1038719151822389,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.005,ece,1337,low_minus_high,0.12679521421659856,0.009174317121505737,-0.11762089709509282,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.005,ece,1337,random_minus_high,0.12139745629719174,0.009174317121505737,-0.11222313917568601,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.005,ece,2027,low_minus_high,0.10471373759133706,0.009174317121505737,-0.09553942046983133,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.005,ece,2027,random_minus_high,0.10791941383763767,0.009174317121505737,-0.09874509671613194,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.005,nll,1234,low_minus_high,0.551569211920467,0.6931471824645996,0.14157797054413257,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.005,nll,1234,random_minus_high,0.5423616740203231,0.6931471824645996,0.15078550844427652,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.005,nll,1337,low_minus_high,0.5574432480225869,0.6931471824645996,0.13570393444201267,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.005,nll,1337,random_minus_high,0.5555467525343283,0.6931471824645996,0.13760042993027133,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.005,nll,2027,low_minus_high,0.511211972922907,0.6931471824645996,0.18193520954169262,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.005,nll,2027,random_minus_high,0.5248251784046035,0.6931471824645996,0.1683220040599961,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.01,accuracy,1234,low_minus_high,0.8153669724770642,0.4908256880733945,0.32454128440366975,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.01,accuracy,1234,random_minus_high,0.8200114678899084,0.4908256880733945,0.3291857798165139,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.01,accuracy,1337,low_minus_high,0.801605504587156,0.4908256880733945,0.31077981651376146,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.01,accuracy,1337,random_minus_high,0.8073394495412843,0.4908256880733945,0.31651376146788984,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.01,accuracy,2027,low_minus_high,0.8119266055045872,0.4908256880733945,0.3211009174311927,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.01,accuracy,2027,random_minus_high,0.8186926605504586,0.4908256880733945,0.32786697247706414,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.01,ece,1234,low_minus_high,0.11592900719220156,0.009174317121505737,-0.10675469007069582,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.01,ece,1234,random_minus_high,0.11171464931261088,0.009174317121505737,-0.10254033219110514,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.01,ece,1337,low_minus_high,0.12571368651645864,0.009174317121505737,-0.11653936939495291,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.01,ece,1337,random_minus_high,0.12216143143134976,0.009174317121505737,-0.11298711430984403,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.01,ece,2027,low_minus_high,0.11040772340191302,0.009174317121505737,-0.10123340628040728,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.01,ece,2027,random_minus_high,0.1065207077009049,0.009174317121505737,-0.09734639057939916,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.01,nll,1234,low_minus_high,0.547282682919721,0.6931471824645996,0.14586449954487857,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.01,nll,1234,random_minus_high,0.5396782948814949,0.6931471824645996,0.15346888758310473,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.01,nll,1337,low_minus_high,0.5518069882458503,0.6931471824645996,0.14134019421874933,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.01,nll,1337,random_minus_high,0.5525419552665237,0.6931471824645996,0.1406052271980759,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.01,nll,2027,low_minus_high,0.5116442745431847,0.6931471824645996,0.18150290792141488,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.01,nll,2027,random_minus_high,0.521157870171677,0.6931471824645996,0.17198931229292258,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.02,accuracy,1234,low_minus_high,0.8142201834862385,0.4908256880733945,0.323394495412844,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.02,accuracy,1234,random_minus_high,0.8193233944954128,0.4908256880733945,0.3284977064220183,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.02,accuracy,1337,low_minus_high,0.8004587155963303,0.4908256880733945,0.3096330275229358,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.02,accuracy,1337,random_minus_high,0.8061926605504587,0.4908256880733945,0.3153669724770642,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.02,accuracy,2027,low_minus_high,0.8165137614678899,0.4908256880733945,0.3256880733944954,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.02,accuracy,2027,random_minus_high,0.8188073394495412,0.4908256880733945,0.3279816513761467,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.02,ece,1234,low_minus_high,0.11890064793358757,0.009174317121505737,-0.10972633081208183,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.02,ece,1234,random_minus_high,0.11053544153498499,0.009174317121505737,-0.10136112441347925,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.02,ece,1337,low_minus_high,0.1281511147748816,0.009174317121505737,-0.11897679765337588,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.02,ece,1337,random_minus_high,0.12005241039397525,0.009174317121505737,-0.11087809327246952,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.02,ece,2027,low_minus_high,0.10974761179697437,0.009174317121505737,-0.10057329467546863,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.02,ece,2027,random_minus_high,0.10578114954009224,0.009174317121505737,-0.0966068324185865,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.02,nll,1234,low_minus_high,0.5514774595925568,0.6931471824645996,0.14166972287204282,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.02,nll,1234,random_minus_high,0.5327477228682522,0.6931471824645996,0.16039945959634738,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.02,nll,1337,low_minus_high,0.5496040309241058,0.6931471824645996,0.1435431515404938,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.02,nll,1337,random_minus_high,0.5461047227366256,0.6931471824645996,0.14704245972797403,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.02,nll,2027,low_minus_high,0.5149575317398124,0.6931471824645996,0.1781896507247872,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.02,nll,2027,random_minus_high,0.5145631436224377,0.6931471824645996,0.1785840388421619,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.05,accuracy,1234,low_minus_high,0.8211009174311926,0.4908256880733945,0.33027522935779813,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,double,positive,layer_balanced,0.05,accuracy,1234,random_minus_high,0.8174311926605504,0.4908256880733945,0.3266055045871559,20,1,positive_means_high_pruning_is_more_harmful
