task,route,seed,mask_seed,mask_id,estimator,score_type,balance,mode,fraction,metric,value
sst2,direct,1234,1234,0,raw,positive,global,high,0.3,ece,0.009174317121505737
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.0,accuracy,0.819954128440367
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.0,nll,0.5458835959434509
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.0,ece,0.11188451638995184
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.001,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.001,nll,0.6931471824645996
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.001,ece,0.009174317121505737
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.005,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.005,nll,0.6931471824645996
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.005,ece,0.009174317121505737
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.01,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.01,nll,0.6931471824645996
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.01,ece,0.009174317121505737
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.02,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.02,nll,0.6931471824645996
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.02,ece,0.009174317121505737
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.05,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.05,nll,0.6931471824645996
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.05,ece,0.009174317121505737
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.1,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.1,nll,0.6931471824645996
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.1,ece,0.009174317121505737
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.2,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.2,nll,0.6931471824645996
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.2,ece,0.009174317121505737
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.3,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.3,nll,0.6931471824645996
sst2,direct,1234,1234,0,raw,positive,layer_balanced,high,0.3,ece,0.009174317121505737
sst2,direct,1234,1234,0,raw,positive,global,low,0.0,accuracy,0.819954128440367
sst2,direct,1234,1234,0,raw,positive,global,low,0.0,nll,0.5458835959434509
sst2,direct,1234,1234,0,raw,positive,global,low,0.0,ece,0.11188451638995184
sst2,direct,1234,1234,0,raw,positive,global,low,0.001,accuracy,0.819954128440367
sst2,direct,1234,1234,0,raw,positive,global,low,0.001,nll,0.5458835959434509
sst2,direct,1234,1234,0,raw,positive,global,low,0.001,ece,0.11188451638995184
sst2,direct,1234,1234,0,raw,positive,global,low,0.005,accuracy,0.819954128440367
sst2,direct,1234,1234,0,raw,positive,global,low,0.005,nll,0.5458835959434509
sst2,direct,1234,1234,0,raw,positive,global,low,0.005,ece,0.11188451638995184
sst2,direct,1234,1234,0,raw,positive,global,low,0.01,accuracy,0.819954128440367
sst2,direct,1234,1234,0,raw,positive,global,low,0.01,nll,0.5458835959434509
sst2,direct,1234,1234,0,raw,positive,global,low,0.01,ece,0.11188451638995184
sst2,direct,1234,1234,0,raw,positive,global,low,0.02,accuracy,0.819954128440367
sst2,direct,1234,1234,0,raw,positive,global,low,0.02,nll,0.5458835959434509
sst2,direct,1234,1234,0,raw,positive,global,low,0.02,ece,0.11188451638995184
sst2,direct,1234,1234,0,raw,positive,global,low,0.05,accuracy,0.819954128440367
sst2,direct,1234,1234,0,raw,positive,global,low,0.05,nll,0.5458835959434509
sst2,direct,1234,1234,0,raw,positive,global,low,0.05,ece,0.11188451638995184
sst2,direct,1234,1234,0,raw,positive,global,low,0.1,accuracy,0.819954128440367
sst2,direct,1234,1234,0,raw,positive,global,low,0.1,nll,0.5457917194847667
sst2,direct,1234,1234,0,raw,positive,global,low,0.1,ece,0.11189769482611639
sst2,direct,1234,1234,0,raw,positive,global,low,0.2,accuracy,0.819954128440367
sst2,direct,1234,1234,0,raw,positive,global,low,0.2,nll,0.5460799325496779
sst2,direct,1234,1234,0,raw,positive,global,low,0.2,ece,0.11187486036943534
sst2,direct,1234,1234,0,raw,positive,global,low,0.3,accuracy,0.819954128440367
sst2,direct,1234,1234,0,raw,positive,global,low,0.3,nll,0.5457606155664549
sst2,direct,1234,1234,0,raw,positive,global,low,0.3,ece,0.11186847455725962
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.0,accuracy,0.819954128440367
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.0,nll,0.5458835959434509
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.0,ece,0.11188451638995184
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.001,accuracy,0.819954128440367
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.001,nll,0.5459252799596261
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.001,ece,0.1131728964670678
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.005,accuracy,0.8188073394495413
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.005,nll,0.5442929863929749
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.005,ece,0.11246461149533765
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.01,accuracy,0.8211009174311926
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.01,nll,0.5426328272447674
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.01,ece,0.11185400982259791
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.02,accuracy,0.8188073394495413
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.02,nll,0.5396217413998525
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.02,ece,0.10802788817536002
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.05,accuracy,0.823394495412844
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.05,nll,0.5362538364502268
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.05,ece,0.11264014945113643
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.1,accuracy,0.8130733944954128
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.1,nll,0.5313773529792051
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.1,ece,0.10989674170715524
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.2,accuracy,0.8061926605504587
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.2,nll,0.540081215697691
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.2,ece,0.11566026770789495
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.3,accuracy,0.805045871559633
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.3,nll,0.566677049896039
sst2,direct,1234,1234,0,raw,positive,layer_balanced,low,0.3,ece,0.12148789854931286
sst2,direct,1234,1234,0,double,positive,global,high,0.0,accuracy,0.819954128440367
sst2,direct,1234,1234,0,double,positive,global,high,0.0,nll,0.5458835959434509
sst2,direct,1234,1234,0,double,positive,global,high,0.0,ece,0.11188451638995184
sst2,direct,1234,1234,0,double,positive,global,high,0.001,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,double,positive,global,high,0.001,nll,0.6931471824645996
sst2,direct,1234,1234,0,double,positive,global,high,0.001,ece,0.009174317121505737
sst2,direct,1234,1234,0,double,positive,global,high,0.005,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,double,positive,global,high,0.005,nll,0.6931471824645996
sst2,direct,1234,1234,0,double,positive,global,high,0.005,ece,0.009174317121505737
sst2,direct,1234,1234,0,double,positive,global,high,0.01,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,double,positive,global,high,0.01,nll,0.6931471824645996
sst2,direct,1234,1234,0,double,positive,global,high,0.01,ece,0.009174317121505737
sst2,direct,1234,1234,0,double,positive,global,high,0.02,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,double,positive,global,high,0.02,nll,0.6931471824645996
sst2,direct,1234,1234,0,double,positive,global,high,0.02,ece,0.009174317121505737
sst2,direct,1234,1234,0,double,positive,global,high,0.05,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,double,positive,global,high,0.05,nll,0.6931471824645996
sst2,direct,1234,1234,0,double,positive,global,high,0.05,ece,0.009174317121505737
sst2,direct,1234,1234,0,double,positive,global,high,0.1,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,double,positive,global,high,0.1,nll,0.6931471824645996
sst2,direct,1234,1234,0,double,positive,global,high,0.1,ece,0.009174317121505737
sst2,direct,1234,1234,0,double,positive,global,high,0.2,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,double,positive,global,high,0.2,nll,0.6931471824645996
sst2,direct,1234,1234,0,double,positive,global,high,0.2,ece,0.009174317121505737
sst2,direct,1234,1234,0,double,positive,global,high,0.3,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,double,positive,global,high,0.3,nll,0.6931471824645996
sst2,direct,1234,1234,0,double,positive,global,high,0.3,ece,0.009174317121505737
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.0,accuracy,0.819954128440367
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.0,nll,0.5458835959434509
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.0,ece,0.11188451638995184
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.001,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.001,nll,0.6931471824645996
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.001,ece,0.009174317121505737
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.005,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.005,nll,0.6931471824645996
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.005,ece,0.009174317121505737
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.01,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.01,nll,0.6931471824645996
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.01,ece,0.009174317121505737
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.02,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.02,nll,0.6931471824645996
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.02,ece,0.009174317121505737
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.05,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.05,nll,0.6931471824645996
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.05,ece,0.009174317121505737
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.1,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.1,nll,0.6931471824645996
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.1,ece,0.009174317121505737
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.2,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.2,nll,0.6931471824645996
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.2,ece,0.009174317121505737
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.3,accuracy,0.4908256880733945
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.3,nll,0.6931471824645996
sst2,direct,1234,1234,0,double,positive,layer_balanced,high,0.3,ece,0.009174317121505737
sst2,direct,1234,1234,0,double,positive,global,low,0.0,accuracy,0.819954128440367
sst2,direct,1234,1234,0,double,positive,global,low,0.0,nll,0.5458835959434509
sst2,direct,1234,1234,0,double,positive,global,low,0.0,ece,0.11188451638995184
sst2,direct,1234,1234,0,double,positive,global,low,0.001,accuracy,0.8165137614678899
sst2,direct,1234,1234,0,double,positive,global,low,0.001,nll,0.5554685609056316
sst2,direct,1234,1234,0,double,positive,global,low,0.001,ece,0.11689804660099334
sst2,direct,1234,1234,0,double,positive,global,low,0.005,accuracy,0.823394495412844
sst2,direct,1234,1234,0,double,positive,global,low,0.005,nll,0.5612309553207607
sst2,direct,1234,1234,0,double,positive,global,low,0.005,ece,0.11507059710084622
sst2,direct,1234,1234,0,double,positive,global,low,0.01,accuracy,0.8084862385321101
sst2,direct,1234,1234,0,double,positive,global,low,0.01,nll,0.5766241003613953
sst2,direct,1234,1234,0,double,positive,global,low,0.01,ece,0.12611321291899547
sst2,direct,1234,1234,0,double,positive,global,low,0.02,accuracy,0.8130733944954128
sst2,direct,1234,1234,0,double,positive,global,low,0.02,nll,0.580791831836788
sst2,direct,1234,1234,0,double,positive,global,low,0.02,ece,0.12285524468225428
sst2,direct,1234,1234,0,double,positive,global,low,0.05,accuracy,0.8130733944954128
sst2,direct,1234,1234,0,double,positive,global,low,0.05,nll,0.5810129650689047
sst2,direct,1234,1234,0,double,positive,global,low,0.05,ece,0.12285191324765854
sst2,direct,1234,1234,0,double,positive,global,low,0.1,accuracy,0.8130733944954128
sst2,direct,1234,1234,0,double,positive,global,low,0.1,nll,0.5808037604213855
sst2,direct,1234,1234,0,double,positive,global,low,0.1,ece,0.12284730120152354
sst2,direct,1234,1234,0,double,positive,global,low,0.2,accuracy,0.8130733944954128
sst2,direct,1234,1234,0,double,positive,global,low,0.2,nll,0.5808341109424556
sst2,direct,1234,1234,0,double,positive,global,low,0.2,ece,0.12410183009467635
sst2,direct,1234,1234,0,double,positive,global,low,0.3,accuracy,0.8130733944954128
sst2,direct,1234,1234,0,double,positive,global,low,0.3,nll,0.580840357126446
sst2,direct,1234,1234,0,double,positive,global,low,0.3,ece,0.12404787970209424
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.0,accuracy,0.819954128440367
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.0,nll,0.5458835959434509
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.0,ece,0.11188451638995184
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.001,accuracy,0.8176605504587156
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.001,nll,0.5515307256388008
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.001,ece,0.11665481533483169
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.005,accuracy,0.8165137614678899
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.005,nll,0.551569211920467
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.005,ece,0.11924716054937978
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.01,accuracy,0.8153669724770642
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.01,nll,0.547282682919721
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.01,ece,0.11592900719220156
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.02,accuracy,0.8142201834862385
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.02,nll,0.5514774595925568
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.02,ece,0.11890064793358757
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.05,accuracy,0.8211009174311926
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.05,nll,0.5419795757860218
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.05,ece,0.11178017684936847
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.1,accuracy,0.8222477064220184
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.1,nll,0.5380742856121938
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.1,ece,0.10852536214510855
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.2,accuracy,0.8165137614678899
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.2,nll,0.5167767245561705
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.2,ece,0.11082911914645766
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.3,accuracy,0.8153669724770642
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.3,nll,0.49397593107792215
sst2,direct,1234,1234,0,double,positive,layer_balanced,low,0.3,ece,0.09593975528534804
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.0,accuracy,0.819954128440367
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.0,nll,0.5458835959434509
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.0,ece,0.11188451638995184
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.001,accuracy,0.819954128440367
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.001,nll,0.540994288587789
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.001,ece,0.11014855859465156
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.005,accuracy,0.8165137614678899
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.005,nll,0.5211448432928926
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.005,ece,0.10734649361312654
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.01,accuracy,0.8153669724770642
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.01,nll,0.5028641305932211
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.01,ece,0.10287919483946462
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.02,accuracy,0.8176605504587156
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.02,nll,0.4769613578778888
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.02,ece,0.09142817662172265
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.05,accuracy,0.8153669724770642
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.05,nll,0.4138991980377687
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.05,ece,0.04175936293842057
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.1,accuracy,0.805045871559633
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.1,nll,0.45878514565459083
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.1,ece,0.08537983984697739
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.2,accuracy,0.6043577981651376
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.2,nll,0.634672999382019
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.2,ece,0.11512425743843051
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.3,accuracy,0.5091743119266054
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.3,nll,0.6842159098441448
sst2,direct,1234,1234,0,magnitude,positive,global,high,0.3,ece,0.059682797666943704
sst2,direct,1234,1234,0,magnitude,positive,layer_balanced,high,0.0,accuracy,0.819954128440367
sst2,direct,1234,1234,0,magnitude,positive,layer_balanced,high,0.0,nll,0.5458835959434509
sst2,direct,1234,1234,0,magnitude,positive,layer_balanced,high,0.0,ece,0.11188451638995184
